body_md5	exec_anon	exec_authenticated	exec_public	exec_service_role	kind	language	owner	proconfig	security_definer	signature	volatility
6b9eb3c1d21cd440ff75267a45bebfe7	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_repair_jobs_recent()	s
8db29b91b00500fcbc16022f1c64b3cc	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_repair_jobs_status()	s
950c08b1b014b819b637d4a663cd12e1	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_repair_jobs_status_snapshot()	s
fd274e0afe544b0694e1544ebe952219	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_repair_jobs_stuck()	s
6f82b267669c671f9ae2d70419df00a4	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_repair_mix_snapshot_r2358()	v
d1e28e9f8276eef7df622405fc1ae8c1	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_repair_recent_jobs_r2358()	v
c44def1cead59df88fa96ae3af8afc9e	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_repair_target_vs_actual_r2358()	v
ac1e995d01b45fbb862b9564e4b77885	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_repair_types_snapshot_summary()	s
3b5cb7528a7ebf198e16810e3e9609ed	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_repair_weekly_trend_r2358()	v
5f8eac0a1f09680e0b793f70f85b8a94	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_resolve_collusion_flag(uuid,text,text)	v
063acedbb4938946c333eb849b1c1d0c	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_resolve_demand_signal(uuid,text,text)	v
56dc836ef2328f6f57f83a2ac3c2831d	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_resolve_duplicate_flag(uuid,text,text)	v
95c878cba6529783ed299ca956b7cae9	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_resolve_grievance(uuid,text,text)	v
36231217c0da2f4b71a3eb15a042bfbf	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_resolve_incident(uuid,text,text)	v
7f678fae2dcbd2be1f385ae1baff9850	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_retention_bonus_by_risk()	s
a5e43f8e4dc0baa807aedf607b88a2f9	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_retention_bonus_event_log(integer)	s
ab6c1b79fefc6de97ef37d700f3f3a00	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_retention_bonus_kpis()	s
a95d4c209bbf0c482f1417f08a15fcdb	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_retention_bonus_list(integer)	s
2ce79dc31e35032a298813b4d78d4c54	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_retention_bonus_pending()	s
803d49ef720204a608c0c8215df74d06	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_retention_bonus_propose(uuid,integer,text,text,integer)	v
7859d1882ceea345031f827b07ee3e47	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_retention_bonus_top_recipients(integer)	s
b9581ce2f7d43814de2aaa39cd27b1f3	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_retention_cohort()	s
e6531f6c85aed4def2fd17253e76a80f	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_retro_blocking_factors_r2361()	v
5459fda9d442fb0f608305d7d0fae90c	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_retro_category_hitrate_r2361()	v
57b0ef9382c31d8bc902028d3434876a	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_retro_current_week_r2361()	v
f3d9ba6ae7ba8dcb15392ede5e1f701d	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_retro_kpi_r2361()	v
66c937016287efe9e3f9f79ad28a20f3	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_retro_missed_streak_r2361()	v
12542b6a97d9dfc563edc3171b4a8ddd	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_retro_recent_lessons_r2361()	v
60e4e2f8fa3ce71dfdcad112a86e0d5e	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_retro_week_summary_r2361(integer)	v
e35c0e3dda40fa1f9b46a2ebb2951abb	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_return_outlook_r1845()	v
9905191b836fc04f2ac54b8f465b6983	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_revenue_leakage_history(integer)	s
51518a75eba29af91f777df3831f3e52	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_revenue_leakage_summary()	s
f98813110e4afc3028929ad4376ca5b7	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_revenue_per_engineer_breakdown(integer)	s
f2ae919b17919dd9676a0edd460d7052	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_revenue_per_engineer_summary()	s
357622540452b4463df97bbfdcccf32e	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_revenue_recognition_history(integer)	s
44da01d59bf2a3abebfdb8ac0410d191	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_revenue_recognition_summary()	s
66b4aa87e38bb633e892f5e40c6b5439	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_reviews_pending_aging()	s
f7ac45f3afa9803c0cf7abd1d99ea22f	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_revmix_acknowledge_signal_r2268(uuid)	v
7942085bed8b2711598f3cd33c1913db	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_revmix_by_quarter_r2268()	v
ce5797e76b3045e7a6886957b12eb577	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_revmix_dominant_distribution_r2268()	v
c1c33e0d3ddeba3e67c20ddb4ddc4d83	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_revmix_shift_signals_r2268()	v
fe4be2978a5255fc40a653d694aec5bb	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_revmix_signal_counts_r2268()	v
9dc4391ae2071293ec1a7a6418b01d07	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_revmix_snapshot_summary_r2268()	v
4cbdc7c96dabbc82001e5d0c960841f1	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_revmix_top_customers_r2268()	v
732709ac3a45fc2b57c88940efc58a96	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_revoke_investor_share_token(uuid,text)	v
f975c0a24b127539f281650d678cead3	false	false	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_revoke_promo_redemption(uuid,text)	v
0de37589165f069dbd3c434bf67b6f39	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_revoke_referral_bounty(uuid,text)	v
633d50fbf784c88c4b9300b7863fdb74	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_revoke_supervision(uuid,text)	v
51f253529c46422bb07078517b5497ef	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_rfq_marketplace_snapshot_summary()	s
161f711daa74b5f0698775ecb4ecbedc	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_risk_band_heatmap_r3117()	v
06202b27c009bad369d0b61b63dd56d0	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_risk_score_snapshots_summary()	s
40743e8c6475f7fdfddae7c57b95ebe2	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_risk_top_n(text,text,integer)	s
03c15f4c278cf09d5ab8a301164463b4	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_rls_coverage()	s
ff968adaeac6910d23e9f405de01a343	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_roadmap_at_risk_r2753()	s
405f9cbc87e7df275b4e70a4c89e8c5f	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_roadmap_by_audience_r2753()	s
0bd30fa5875b777651e69a91c427df10	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_roadmap_communications_r2753()	s
5d4f6773bfbb929ee402201486b6fd5e	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_roadmap_kpi_r2753()	s
56ea58a4d8927d47197f5c5f8d8eeb4a	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_roadmap_mark_delivered_r2753(text,timestamp with time zone,numeric)	v
d73e782a066b0f15294cd7500ea73c4d	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_roadmap_promises_r2753()	s
02bbcab56f02655b43128a4a5a8aadf0	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_roadmap_trust_leaders_r2753()	s
999b413e69bd9496fc08d2bd0daefef7	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_roadmap_variance_buckets_r2753()	s
97b9b15ba071c43f09a6d4c13444ae6c	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_runway_burn_summary()	s
9490fb06750678214432d228a3d76414	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_runway_forecast_v2_scenarios_recent(text,integer)	s
7782846367c10f80777c7dd6cccad214	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_runway_forecast_v2_summary()	s
28f436c7a32d6c41c39bd1529894956d	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_runway_history(integer)	s
10e91acf9c04c9275936bd9079e4e097	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_rural_district_coverage_v4()	s
c840a194a35e9cadec6b773896c0a7c3	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_rural_engineer_scoreboard_v4()	s
43d86806d1087090cee0f667c2b82b13	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_rural_enrollments_list_v4(integer)	s
7c78b0044edc91bb59f251be103d8bea	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_rural_monthly_spend_v4()	s
3b79c0e03b7e8ae61c688853bcff7b39	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_rural_overview_kpis_v4()	s
82aff0b3e9ba762d91a6c0431f4e9bfb	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_rural_trips_recent_v4(integer)	s
efa08e791333b44a8986f70bf427e50a	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_rural_underserved_districts_v4()	s
8b769d9493ebd5d192493beea5aa2583	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_safe_action_queue(integer)	s
8527c216f4296c5eadc59ecf99aaaa2e	true	true	true	true	f	plpgsql	postgres	search_path=public	true	founder_safe_dilution_scenarios()	s
e63ddcb275cef0c664f2c9f6a7678da3	true	true	true	true	f	plpgsql	postgres	search_path=public	true	founder_safe_event_timeline()	s
7b856d1ac0d0939d27721a612fa4f046	true	true	true	true	f	plpgsql	postgres	search_path=public	true	founder_safe_instrument_mix()	s
7c9cebd4bf88fb8a657235c4dd8bca69	true	true	true	true	f	plpgsql	postgres	search_path=public	true	founder_safe_kpis()	s
ec8e0cfdeb2d629a185cd934c1808c1e	true	true	true	true	f	plpgsql	postgres	search_path=public	true	founder_safe_list()	s
831d6acff1356966c527d056e985b94d	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_safe_list_all(integer)	s
9cea7ef09ac66566cc7be4b5164e081d	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_safe_list_expiring(integer)	s
781529b64a817f4e890d82b462d1a9c2	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_safe_log_note(text,text,bigint,bigint,numeric,timestamp with time zone,text)	v
0b194146dfe871c2fa717d931d7a7ab7	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_safe_log_queue_action(uuid,text,text,timestamp with time zone,text)	v
94a90a55c582b0f8295264d10d36dfd2	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_safe_log_resolve(uuid,text,text)	v
dc3412f6b627b3620757a3a16bc583ae	true	true	true	true	f	plpgsql	postgres	search_path=public	true	founder_safe_maturity_calendar()	s
9dbecd2fff0a1f66c50bef10089f4c01	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_safe_portfolio_summary()	s
9be7503c34df4d936b93b57da95398df	true	true	true	true	f	plpgsql	postgres	search_path=public	true	founder_safe_top_investors()	s
7fc06162a78d8e66f4f1fb01660b6533	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_sales_pipeline_v2_activities_recent(uuid)	s
767a5d804e250833e2a06b2a82f1f5f5	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_sales_pipeline_v2_contacts_recent(uuid)	s
f67dd629812651a2810e8d985e8f2dc9	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_sales_pipeline_v2_deals_recent()	s
795cf666f19d2b00c2fff948833fc4d5	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_sales_pipeline_v2_summary()	s
fb357c2de4a3154c18a497b3a0f779ce	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_sales_territory_by_city(integer)	s
8b7e10d3f0cac9d3c6e97d93b01fa7b2	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_sales_territory_by_pincode(integer)	s
ab0c3a40e1e35542723344bcb8761585	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_sales_territory_heatmap_summary()	s
6df7ccfd22a20a623f9016cb124cd18f	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_save_action_bottom_performers()	s
55045d3e8618a79d436dd8c2be699a0d	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_save_action_effectiveness_list()	s
132598ed00dac206d23c23e2443cd4f6	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_save_action_top_performers()	s
53ced6559cef5786b50fb3e795ee2a5f	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_save_plan_add_step(uuid,text,timestamp with time zone,text)	v
8751395f1122bc3be645bc9f8c4b2fa1	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_save_plan_close(uuid,text,numeric,text)	v
c4e4337916e2956bf02a21cbb8a20989	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_save_plan_complete_step(uuid,text,text)	v
7e1e104aee84d32b45051947d4815317	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_save_plan_kpis()	s
d4029d00ca6d05f074ea79bf6dc983d3	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_save_plan_list_closed(integer)	s
08953fd5b848e5fcd02b77dc3137f8d9	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_save_plan_list_open()	s
073c815dacfa23608264d36c08d21249	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_save_plan_open(uuid,numeric,text,numeric)	v
70daac867382250dfbcb3c4badeb9e3b	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_save_plan_recent_steps(integer)	s
7af93aae0b6f355f28601df938291bbb	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_save_plan_step_breakdown()	s
a4312b396f6578b332033dc066894059	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_save_rate_kpis()	s
f5ca9e6bb56e551678722d1658bb9016	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_save_rate_monthly_list()	s
9cc8821b7b4fbfbda50033dc3be247cd	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_score_trend_r1882()	v
24edd9b365eeedd22df39e0c63103513	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_seller_verification_requests_summary()	s
79dff0179e9b68d77a6032bf362c8035	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_seq_scan_heavy()	s
53a9666b733cd76b27ad2406ad583c80	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_set_amc_tier(uuid,text,text)	v
18b307fa692b49c5a76fbc13e490a6f1	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_set_demand_signal_priority(uuid,text)	v
4f3a22588d7554b316db3bdc08134454	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_set_tier_supervised_threshold(text,integer)	v
5c19332ed54cc1878e57fd93c5aab43f	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_side_hustle_audit_timeline_r2742()	s
7cfe476bf44d9a6a1cdd2cfc607f5e8f	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_side_hustle_by_activity_r2742()	s
60e9e16bc908e082ab67ab153439e29b	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_side_hustle_by_risk_r2742()	s
32df4d69d910447a67430e15931fd0d5	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_side_hustle_critical_r2742()	s
470d1ca8e4e44bee2bf3ecdc769946c3	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_side_hustle_kpis_r2742()	s
6cab79dbe16d70247c84d229713c877f	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_side_hustle_list_r2742()	s
66538e57fcd1702ef1f2bf840320ce08	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_side_hustle_quarter_rollup_r2742()	s
c70439d9ce803d7e36449f332ba1fcda	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_side_hustle_verdict_breakdown_r2742()	s
29a0cfd5e03131ee148f4e9235c67baa	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_side_quest_approve(uuid,integer)	v
037597264618decbc4b1c717c220db4f	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_side_quest_catalog()	s
0a36357885b62d699556efaa20d2ac54	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_side_quest_category_mix()	s
b6ef0bd5b137927063a5cf8b40829bd8	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_side_quest_engineer_leaderboard()	s
4a1d6df2da075b61ee378aad4b860512	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_side_quest_payout_summary()	s
3e402965287ff9221ff3c6aba95178da	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_side_quest_pending_review()	s
8168db67b6a21ede0ecbdb7ae8b07c16	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_side_quest_stale_opt_ins()	s
96fde705248f0cda04e23e66ef0ede48	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_signup_completion_rate()	s
14ef538f0e649a61f3a6cf471eef7386	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_signups_by_city()	s
2b4d33594fc89af1eaca2b2305d38658	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_signups_by_day(integer)	s
9c5f5a1845b381811adc516fa6165568	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_signups_by_day_of_week()	s
788e19fa00032d15a97bf911b7a2669e	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_signups_by_day_trend()	s
85c63de0a1ef9fd8fae9502658bebf5c	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_signups_by_hour()	s
082044210c03d075798863e3a645add9	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_signups_by_hour_7d()	s
183bdf3de4689ec8e8d12d46cfb59d17	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_signups_by_month()	s
64503b536e4f489b6f99afd2e74e5220	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_signups_by_month_by_role()	s
839d5830473a722f01d527d251ee9a3d	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_signups_by_role_30d()	s
da182b748026d82a73c0605fc554c9ed	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_signups_by_state()	s
05e9e6d8bdb151843cd38a453f58fb78	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_signups_by_week()	s
3a2d72d76a22a1509074b00bf15e716e	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_signups_by_week_13wk()	s
873bb2dcaf8052110d25683c2f206968	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_signups_cumulative()	s
fd04f5c83f0d6af63cf2e3852a9091df	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_signups_first_action_rate_by_week()	s
e5a1f23bbab0991ecf1363aa54eecde4	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_signups_funnel_snapshot_summary()	s
b4be2ede738862b87bbdfcfd351e56c1	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_signups_recent()	s
e7e713974dd19a374e8617b373235f3a	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_site_visit_followups_due()	s
70603461a73dc67d561f05b91862fe4e	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_site_visit_kpis()	s
457a42ce399b44d0a3633a0fe6c62b61	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_site_visit_outcomes_by_kind()	s
ce0edf943b31c5c4c76467370bdfa49b	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_site_visit_per_hospital()	s
3bd44bb255b4570037d1e19c2806eb83	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_site_visit_recent_completed(integer)	s
d0314e8e14db87db351b7b95fbf2157d	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_site_visit_redline_90d()	s
835fb72e54fa6cb01e16841fc742c620	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_site_visit_upcoming(integer)	s
0a160496d85370005bcb51b93029847c	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_skill_bottlenecks(integer)	s
398427d514f006303993cb3ce440fbf5	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_skill_coverage_history(integer)	s
a718d02583dc3dfab2a97800c6121439	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_skill_coverage_recent(text,text,integer)	s
05b3f7f3c5f1d210ee7ba4dc91921e30	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_skill_coverage_summary()	s
d55bcb980b741159ea8fd06846850d7e	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_skill_entry_upsert(uuid,text,text,integer,boolean,text)	v
ae4cc46ada8572ed0015ff3a0899330b	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_skill_fleet_coverage_gaps(integer)	s
f1f2aceb387cd7e26945f4b31586998c	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_skill_gap_by_state(text)	s
a5ae12fba5c71ce7948f3ea427f9928e	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_skill_gap_engineer_breakdown()	s
67774d20dd48cdd2d0f063521d8060e0	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_skill_gap_overview()	s
0b099438bc6a7e83a7a91cf1f01d0852	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_skill_gap_queue_create(text,text,uuid,text,integer,text)	v
1cd523894b6b2975c4448879e3e6af5c	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_skill_gap_queue_list(text)	s
9b0a1c9e29891ffc77aa546b0e06d835	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_skill_gap_queue_update_status(uuid,text)	v
7935d5b81e515d4e4d13ce35dd47423e	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_skill_gap_training_candidates(text)	s
a4bb9160580cfd4b3d972c6f65896978	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_skill_matrix_by_engineer(integer)	s
d976e99bb22dbb4f7e651350234102fb	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_skill_matrix_kpis()	s
828815afb62da5477938301fb2f6f24f	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_skill_matrix_kpis_r2766()	s
3ccfa3bee9bb94962ecdd7eb69504d60	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_skill_matrix_rows_r2766()	s
7a97decaec9a843dabb530d56f389561	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_skill_proficiency_distribution()	s
7dc01c522181eb2ac06dc3e94cf754d3	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_skill_recent_assessments(integer)	s
95d42a8bf2d7bcc09778885466764ca7	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_skill_recompute_coverage()	v
c33bacd7d0f80df4df0d9986d45b4670	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_sle_broker_ladder()	s
cdc55f6dfd20970c414b9ba6411c77c9	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_sle_by_category()	s
1f52303cf7d609d3ca72e8944b820c61	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_sle_list_listings(integer)	s
b02d66b4f4c7ea39150c3c61f96e2c37	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_sle_list_resales(integer)	s
241664a612afe93aa9ec7ae6de07dec7	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_sle_monthly_trend()	s
cf758effc461d386cda8ddf9dbd8542b	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_sle_summary()	s
f259d4c36700380cdd5bd0367f098fac	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_sle_top_engineers(integer)	s
e60f93c5679ed82b89b7b6ec4d51a417	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_sleep_active_interventions_r2341()	v
798f5cd79507f9aa4ed444ed3962c2f6	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_sleep_energy_kpis_r2341()	v
bd61b9bf820e5a9dad0aede67719d66e	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_sleep_energy_recent_r2341()	v
9dfba53077168c56e7d662e682111f58	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_sleep_energy_weekly_avg_r2341()	v
06fd578af8eeeacd3dcdd4e2d0c0efb0	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_sleep_intervention_history_r2341()	v
e9c176b57bff4ffd2b5e61420658fc1e	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_sleep_output_correlation_r2341()	v
79b1a983f943af029e2e19367371549c	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	founder_slow_rpcs()	s
145e11a7b79726a9e68518be8533ea0c	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_smt_kpis()	s
43da74f9c4e7a537ea9210ed478e395f	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_smt_pending_rofr()	s
8e407d923c65c47471cf28fa3dbe04cf	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_smt_price_trajectory()	s
0d7437425df1d7ca8abe284d64b271da	false	true	false	true	f	plpgsql	postgres	search_path=public	true	founder_smt_recent_transactions(integer)	s
